dteday,season,yr,mnth,holiday,weekday,workingday,instant_y,hr,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
2011-01-13,1,0,1,0,4,1,285,7,1,0.12,0.1515,0.54,0.1343,0,72,72
2011-01-13,1,0,1,0,4,1,286,8,1,0.14,0.1364,0.5,0.194,5,197,202
2011-01-13,1,0,1,0,4,1,287,9,1,0.14,0.1212,0.5,0.3284,2,137,139
2011-01-13,1,0,1,0,4,1,288,10,2,0.16,0.1364,0.5,0.3582,2,36,38
2011-01-13,1,0,1,0,4,1,289,11,2,0.2,0.1667,0.44,0.4478,4,33,37
2011-01-13,1,0,1,0,4,1,290,12,1,0.2,0.1667,0.44,0.4179,3,49,52
2011-01-13,1,0,1,0,4,1,291,13,1,0.22,0.197,0.41,0.4478,2,81,83
2011-01-13,1,0,1,0,4,1,292,14,1,0.22,0.197,0.41,0.3881,3,39,42
2011-01-13,1,0,1,0,4,1,293,15,1,0.24,0.2121,0.38,0.2985,5,55,60
2011-01-13,1,0,1,0,4,1,294,16,1,0.24,0.2121,0.38,0.3582,2,76,78
2011-01-13,1,0,1,0,4,1,295,17,1,0.2,0.1818,0.4,0.2836,4,158,162
2011-01-13,1,0,1,0,4,1,296,18,1,0.2,0.1818,0.4,0.3284,3,141,144
2011-01-13,1,0,1,0,4,1,297,19,1,0.16,0.1515,0.47,0.2537,1,98,99
2011-01-13,1,0,1,0,4,1,298,20,1,0.16,0.1515,0.47,0.2239,0,64,64
2011-01-13,1,0,1,0,4,1,299,21,1,0.14,0.1212,0.46,0.2985,0,40,40
2011-01-13,1,0,1,0,4,1,300,22,1,0.14,0.1212,0.46,0.3284,0,30,30
2011-01-13,1,0,1,0,4,1,301,23,1,0.12,0.1364,0.5,0.194,1,14,15
2011-01-14,1,0,1,0,5,1,302,0,1,0.12,0.1364,0.5,0.194,0,14,14
2011-01-14,1,0,1,0,5,1,303,1,1,0.1,0.1212,0.54,0.1642,0,5,5
2011-01-14,1,0,1,0,5,1,304,2,1,0.1,0.1212,0.54,0.1343,0,1,1
2011-01-14,1,0,1,0,5,1,305,3,1,0.1,0.1364,0.54,0.1045,0,1,1
2011-01-14,1,0,1,0,5,1,306,5,1,0.1,0.1364,0.54,0.0896,0,8,8
2011-01-14,1,0,1,0,5,1,307,6,1,0.1,0.1818,0.54,0.0,0,17,17
2011-01-14,1,0,1,0,5,1,308,7,1,0.1,0.1212,0.74,0.1642,0,70,70
2011-01-14,1,0,1,0,5,1,309,8,1,0.12,0.1667,0.68,0.0,2,156,158
2011-01-14,1,0,1,0,5,1,310,9,1,0.14,0.1515,0.69,0.1343,0,117,117
2011-01-14,1,0,1,0,5,1,311,10,1,0.18,0.1818,0.55,0.194,4,40,44
2011-01-14,1,0,1,0,5,1,312,11,1,0.18,0.1667,0.51,0.2836,6,47,53
2011-01-14,1,0,1,0,5,1,313,12,1,0.2,0.197,0.44,0.2537,2,59,61
2011-01-14,1,0,1,0,5,1,314,13,1,0.22,0.197,0.37,0.3881,4,73,77
2011-01-14,1,0,1,0,5,1,315,14,1,0.22,0.2121,0.41,0.2836,5,59,64
2011-01-14,1,0,1,0,5,1,316,15,1,0.24,0.2424,0.38,0.1642,9,59,68
2011-01-14,1,0,1,0,5,1,317,16,1,0.22,0.2424,0.41,0.1045,3,87,90
2011-01-14,1,0,1,0,5,1,318,17,1,0.22,0.2273,0.41,0.1642,4,155,159
2011-01-14,1,0,1,0,5,1,319,18,1,0.2,0.2576,0.47,0.0,5,134,139
2011-01-14,1,0,1,0,5,1,320,19,1,0.16,0.197,0.59,0.0896,3,89,92
2011-01-14,1,0,1,0,5,1,321,20,1,0.18,0.2424,0.59,0.0,0,68,68
2011-01-14,1,0,1,0,5,1,322,21,1,0.16,0.2273,0.69,0.0,4,48,52
2011-01-14,1,0,1,0,5,1,323,22,2,0.16,0.2273,0.69,0.0,2,34,36
2011-01-14,1,0,1,0,5,1,324,23,2,0.18,0.2424,0.55,0.0,1,26,27
2011-01-15,1,0,1,0,6,0,325,0,1,0.18,0.2424,0.55,0.0,3,25,28
2011-01-15,1,0,1,0,6,0,326,1,2,0.16,0.197,0.59,0.0896,2,18,20
2011-01-15,1,0,1,0,6,0,327,2,2,0.16,0.197,0.59,0.0896,0,12,12
2011-01-15,1,0,1,0,6,0,328,3,2,0.16,0.2273,0.59,0.0,1,7,8
2011-01-15,1,0,1,0,6,0,329,4,2,0.16,0.2273,0.59,0.0,0,5,5
2011-01-15,1,0,1,0,6,0,330,5,1,0.16,0.2273,0.59,0.0,0,1,1
2011-01-15,1,0,1,0,6,0,331,6,1,0.14,0.1667,0.63,0.1045,1,2,3
2011-01-15,1,0,1,0,6,0,332,7,1,0.14,0.2121,0.63,0.0,1,9,10
2011-01-15,1,0,1,0,6,0,333,8,1,0.14,0.1515,0.63,0.1343,1,22,23
2011-01-15,1,0,1,0,6,0,334,9,1,0.16,0.1818,0.64,0.1343,2,31,33
2011-01-15,1,0,1,0,6,0,335,10,1,0.18,0.197,0.59,0.1642,2,57,59
2011-01-15,1,0,1,0,6,0,336,11,1,0.2,0.197,0.55,0.2239,18,54,72
2011-01-15,1,0,1,0,6,0,337,12,1,0.24,0.2273,0.48,0.2239,15,74,89
2011-01-15,1,0,1,0,6,0,338,13,1,0.28,0.2576,0.38,0.2985,21,80,101
2011-01-15,1,0,1,0,6,0,339,14,1,0.3,0.2879,0.39,0.2836,26,92,118
2011-01-15,1,0,1,0,6,0,340,15,2,0.32,0.3182,0.36,0.194,21,108,129
2011-01-15,1,0,1,0,6,0,341,16,2,0.34,0.3333,0.34,0.194,33,95,128
2011-01-15,1,0,1,0,6,0,342,17,2,0.32,0.303,0.36,0.2836,29,54,83
2011-01-15,1,0,1,0,6,0,343,18,2,0.3,0.2879,0.45,0.2537,15,69,84
2011-01-15,1,0,1,0,6,0,344,19,2,0.32,0.303,0.39,0.2537,14,60,74
2011-01-15,1,0,1,0,6,0,345,20,2,0.32,0.303,0.39,0.2537,6,35,41
2011-01-15,1,0,1,0,6,0,346,21,2,0.32,0.303,0.39,0.2239,6,51,57
2011-01-15,1,0,1,0,6,0,347,22,2,0.3,0.3182,0.42,0.1045,0,26,26
2011-01-15,1,0,1,0,6,0,348,23,1,0.3,0.2879,0.45,0.2836,5,39,44
2011-01-16,1,0,1,0,0,0,349,0,1,0.26,0.303,0.56,0.0,6,33,39
2011-01-16,1,0,1,0,0,0,350,1,1,0.26,0.2727,0.56,0.1343,4,19,23
2011-01-16,1,0,1,0,0,0,351,2,1,0.26,0.2879,0.56,0.0896,3,13,16
2011-01-16,1,0,1,0,0,0,352,3,1,0.22,0.2727,0.69,0.0,9,6,15
2011-01-16,1,0,1,0,0,0,353,4,1,0.26,0.2576,0.56,0.1642,0,1,1
2011-01-16,1,0,1,0,0,0,354,5,2,0.26,0.2576,0.56,0.1642,1,1,2
2011-01-16,1,0,1,0,0,0,355,6,2,0.26,0.2576,0.56,0.1642,0,1,1
2011-01-16,1,0,1,0,0,0,356,7,2,0.24,0.2121,0.56,0.2985,0,3,3
2011-01-16,1,0,1,0,0,0,357,8,1,0.22,0.2121,0.55,0.2836,0,18,18
2011-01-16,1,0,1,0,0,0,358,9,1,0.22,0.2121,0.51,0.2537,3,29,32
2011-01-16,1,0,1,0,0,0,359,10,1,0.22,0.2121,0.51,0.2836,8,71,79
2011-01-16,1,0,1,0,0,0,360,11,1,0.24,0.2273,0.44,0.2537,23,70,93
2011-01-16,1,0,1,0,0,0,361,12,1,0.24,0.2121,0.41,0.2836,29,75,104
2011-01-16,1,0,1,0,0,0,362,13,1,0.26,0.2273,0.35,0.2985,23,95,118
2011-01-16,1,0,1,0,0,0,363,14,1,0.28,0.2727,0.36,0.2537,22,69,91
2011-01-16,1,0,1,0,0,0,364,15,1,0.26,0.2424,0.38,0.2537,35,78,113
2011-01-16,1,0,1,0,0,0,365,16,1,0.24,0.2273,0.38,0.2239,22,77,99
2011-01-16,1,0,1,0,0,0,366,17,1,0.22,0.2121,0.37,0.2537,23,82,105
2011-01-16,1,0,1,0,0,0,367,18,1,0.2,0.2121,0.4,0.1642,11,56,67
2011-01-16,1,0,1,0,0,0,368,19,1,0.18,0.197,0.47,0.1343,14,47,61
2011-01-16,1,0,1,0,0,0,369,20,1,0.18,0.197,0.47,0.1642,7,50,57
2011-01-16,1,0,1,0,0,0,370,21,1,0.18,0.197,0.51,0.1642,6,22,28
2011-01-16,1,0,1,0,0,0,371,22,2,0.2,0.2121,0.49,0.1343,2,19,21
2011-01-16,1,0,1,0,0,0,372,23,2,0.2,0.2273,0.4,0.1045,0,18,18
2011-01-17,1,0,1,1,1,0,373,0,2,0.2,0.197,0.47,0.2239,1,16,17
2011-01-17,1,0,1,1,1,0,374,1,2,0.2,0.197,0.44,0.194,1,15,16
2011-01-17,1,0,1,1,1,0,375,2,2,0.18,0.1667,0.43,0.2537,0,8,8
2011-01-17,1,0,1,1,1,0,376,3,2,0.18,0.1818,0.43,0.194,0,2,2
2011-01-17,1,0,1,1,1,0,377,4,2,0.18,0.197,0.43,0.1343,1,2,3
2011-01-17,1,0,1,1,1,0,378,5,2,0.18,0.197,0.43,0.1642,0,1,1
2011-01-17,1,0,1,1,1,0,379,6,2,0.18,0.1818,0.43,0.194,0,5,5
2011-01-17,1,0,1,1,1,0,380,7,2,0.16,0.1818,0.5,0.1343,4,9,13
2011-01-17,1,0,1,1,1,0,381,8,2,0.16,0.1515,0.47,0.2239,3,30,33
2011-01-17,1,0,1,1,1,0,382,9,2,0.16,0.1515,0.47,0.2239,8,39,47
2011-01-17,1,0,1,1,1,0,383,10,2,0.16,0.1515,0.5,0.2537,7,50,57
2011-01-17,1,0,1,1,1,0,384,11,2,0.16,0.1515,0.55,0.194,9,55,64
2011-01-17,1,0,1,1,1,0,385,12,2,0.18,0.197,0.47,0.1343,10,70,80
2011-01-17,1,0,1,1,1,0,386,13,2,0.18,0.197,0.47,0.1343,13,80,93
2011-01-17,1,0,1,1,1,0,387,14,2,0.18,0.2121,0.43,0.1045,12,74,86
2011-01-17,1,0,1,1,1,0,388,15,2,0.2,0.2121,0.47,0.1642,21,72,93
2011-01-17,1,0,1,1,1,0,389,16,2,0.2,0.2121,0.47,0.1642,6,76,82
2011-01-17,1,0,1,1,1,0,390,17,1,0.2,0.197,0.51,0.194,4,67,71
2011-01-17,1,0,1,1,1,0,391,18,2,0.18,0.1667,0.55,0.2537,7,85,92
2011-01-17,1,0,1,1,1,0,392,19,3,0.18,0.1818,0.59,0.194,2,58,60
2011-01-17,1,0,1,1,1,0,393,20,3,0.16,0.1515,0.8,0.194,4,29,33
2011-01-17,1,0,1,1,1,0,394,21,3,0.16,0.1515,0.8,0.194,3,24,27
2011-01-17,1,0,1,1,1,0,395,22,3,0.14,0.1212,0.93,0.2537,0,13,13
2011-01-17,1,0,1,1,1,0,396,23,3,0.16,0.1364,0.86,0.2836,1,3,4
2011-01-18,1,0,1,0,2,1,397,12,2,0.2,0.1818,0.86,0.3284,0,3,3
2011-01-18,1,0,1,0,2,1,398,13,2,0.2,0.197,0.86,0.2239,0,22,22
2011-01-18,1,0,1,0,2,1,399,14,2,0.22,0.2273,0.8,0.1642,2,26,28
2011-01-18,1,0,1,0,2,1,400,15,2,0.22,0.2273,0.87,0.1642,3,32,35
2011-01-18,1,0,1,0,2,1,401,16,2,0.22,0.2273,0.87,0.194,0,61,61
2011-01-18,1,0,1,0,2,1,402,17,2,0.22,0.2273,0.82,0.194,1,124,125
2011-01-18,1,0,1,0,2,1,403,18,2,0.22,0.2273,0.8,0.1642,1,132,133
2011-01-18,1,0,1,0,2,1,404,19,2,0.22,0.2273,0.8,0.1343,1,98,99
2011-01-18,1,0,1,0,2,1,405,20,2,0.22,0.2727,0.87,0.0,0,83,83
2011-01-18,1,0,1,0,2,1,406,21,2,0.22,0.2424,0.93,0.1045,0,41,41
2011-01-18,1,0,1,0,2,1,407,22,2,0.22,0.2576,0.93,0.0896,0,33,33
2011-01-18,1,0,1,0,2,1,408,23,2,0.22,0.2727,0.93,0.0,1,19,20
2011-01-19,1,0,1,0,3,1,409,0,2,0.22,0.2727,0.93,0.0,0,3,3
2011-01-19,1,0,1,0,3,1,410,1,3,0.22,0.2273,0.93,0.1343,1,6,7
2011-01-19,1,0,1,0,3,1,411,2,3,0.22,0.2273,0.93,0.1343,0,3,3
2011-01-19,1,0,1,0,3,1,412,4,3,0.22,0.2273,0.93,0.1343,1,1,2
2011-01-19,1,0,1,0,3,1,413,5,2,0.22,0.2576,0.93,0.0896,0,7,7
2011-01-19,1,0,1,0,3,1,414,6,2,0.22,0.2576,0.93,0.0896,0,32,32
2011-01-19,1,0,1,0,3,1,415,7,2,0.24,0.2576,0.92,0.1045,1,89,90
2011-01-19,1,0,1,0,3,1,416,8,2,0.24,0.2576,0.93,0.1045,1,196,197
2011-01-19,1,0,1,0,3,1,417,9,2,0.24,0.2576,0.93,0.1045,2,107,109
2011-01-19,1,0,1,0,3,1,418,10,2,0.26,0.2727,0.93,0.1343,1,46,47
2011-01-19,1,0,1,0,3,1,419,11,2,0.28,0.303,0.87,0.0896,5,47,52
2011-01-19,1,0,1,0,3,1,420,12,2,0.3,0.3182,0.81,0.0896,5,65,70
2011-01-19,1,0,1,0,3,1,421,13,1,0.4,0.4091,0.62,0.2836,11,67,78
2011-01-19,1,0,1,0,3,1,422,14,1,0.4,0.4091,0.58,0.2537,7,68,75
2011-01-19,1,0,1,0,3,1,423,15,1,0.4,0.4091,0.54,0.2836,4,78,82
2011-01-19,1,0,1,0,3,1,424,16,1,0.38,0.3939,0.58,0.3881,10,94,104
2011-01-19,1,0,1,0,3,1,425,17,1,0.36,0.3333,0.57,0.3284,7,190,197
2011-01-19,1,0,1,0,3,1,426,18,1,0.34,0.3182,0.61,0.2836,5,156,161
2011-01-19,1,0,1,0,3,1,427,19,1,0.32,0.2879,0.57,0.4179,4,108,112
2011-01-19,1,0,1,0,3,1,428,20,1,0.32,0.303,0.49,0.2985,2,74,76
2011-01-19,1,0,1,0,3,1,429,21,1,0.32,0.2879,0.49,0.4179,4,55,59
2011-01-19,1,0,1,0,3,1,430,22,1,0.3,0.303,0.52,0.1642,6,53,59
2011-01-19,1,0,1,0,3,1,431,23,1,0.3,0.2727,0.52,0.4627,1,27,28
2011-01-20,1,0,1,0,4,1,432,0,1,0.26,0.2273,0.56,0.3881,5,8,13
2011-01-20,1,0,1,0,4,1,433,1,1,0.26,0.2727,0.56,0.0,2,3,5
2011-01-20,1,0,1,0,4,1,434,2,1,0.26,0.2727,0.56,0.0,0,2,2
2011-01-20,1,0,1,0,4,1,435,3,1,0.26,0.2576,0.56,0.1642,0,1,1
2011-01-20,1,0,1,0,4,1,436,4,1,0.26,0.2576,0.56,0.1642,0,1,1
2011-01-20,1,0,1,0,4,1,437,5,1,0.24,0.2273,0.6,0.2239,0,6,6
2011-01-20,1,0,1,0,4,1,438,6,1,0.22,0.2121,0.6,0.2239,0,35,35
2011-01-20,1,0,1,0,4,1,439,7,1,0.22,0.2121,0.55,0.2239,1,100,101
2011-01-20,1,0,1,0,4,1,440,8,1,0.22,0.2121,0.55,0.2836,2,247,249
2011-01-20,1,0,1,0,4,1,441,9,2,0.24,0.2273,0.52,0.2239,3,140,143
2011-01-20,1,0,1,0,4,1,442,10,1,0.26,0.2273,0.48,0.2985,1,56,57
2011-01-20,1,0,1,0,4,1,443,11,2,0.28,0.2727,0.45,0.1642,5,63,68
2011-01-20,1,0,1,0,4,1,444,12,2,0.3,0.3333,0.42,0.0,7,77,84
2011-01-20,1,0,1,0,4,1,445,13,2,0.28,0.2879,0.45,0.1045,12,86,98
2011-01-20,1,0,1,0,4,1,446,14,2,0.3,0.303,0.45,0.1343,6,75,81
2011-01-20,1,0,1,0,4,1,447,15,2,0.32,0.3182,0.45,0.194,8,62,70
2011-01-20,1,0,1,0,4,1,448,16,2,0.3,0.303,0.49,0.1343,8,83,91
2011-01-20,1,0,1,0,4,1,449,17,2,0.3,0.3182,0.49,0.1045,8,207,215
2011-01-20,1,0,1,0,4,1,450,18,2,0.26,0.2576,0.56,0.194,1,184,185
2011-01-20,1,0,1,0,4,1,451,19,1,0.26,0.2273,0.56,0.3284,6,146,152
2011-01-20,1,0,1,0,4,1,452,20,2,0.26,0.2424,0.6,0.2836,2,124,126
2011-01-20,1,0,1,0,4,1,453,21,2,0.24,0.2273,0.6,0.2537,3,54,57
2011-01-20,1,0,1,0,4,1,454,22,2,0.24,0.2121,0.65,0.2836,0,56,56
2011-01-20,1,0,1,0,4,1,455,23,2,0.24,0.2121,0.65,0.3284,3,28,31
2011-01-21,1,0,1,0,5,1,456,0,2,0.24,0.2273,0.7,0.2537,1,20,21
2011-01-21,1,0,1,0,5,1,457,1,2,0.24,0.2273,0.7,0.2537,0,6,6
2011-01-21,1,0,1,0,5,1,458,2,3,0.24,0.2424,0.75,0.1642,0,2,2
2011-01-21,1,0,1,0,5,1,459,3,3,0.22,0.2121,0.8,0.2985,0,1,1
2011-01-21,1,0,1,0,5,1,460,4,2,0.22,0.2576,0.87,0.0896,0,1,1
2011-01-21,1,0,1,0,5,1,461,5,1,0.24,0.197,0.6,0.4179,1,4,5
2011-01-21,1,0,1,0,5,1,462,6,1,0.22,0.2121,0.55,0.2537,0,27,27
2011-01-21,1,0,1,0,5,1,463,7,1,0.2,0.1818,0.51,0.2836,2,66,68
2011-01-21,1,0,1,0,5,1,464,8,1,0.2,0.1818,0.47,0.3284,7,210,217
2011-01-21,1,0,1,0,5,1,465,9,1,0.2,0.1818,0.51,0.3582,7,159,166
2011-01-21,1,0,1,0,5,1,466,10,1,0.2,0.1667,0.47,0.4627,6,57,63
2011-01-21,1,0,1,0,5,1,467,11,1,0.22,0.1818,0.41,0.4627,6,53,59
2011-01-21,1,0,1,0,5,1,468,12,1,0.22,0.1818,0.27,0.5821,11,67,78
2011-01-21,1,0,1,0,5,1,469,13,1,0.2,0.1515,0.21,0.5821,8,65,73
2011-01-21,1,0,1,0,5,1,470,14,1,0.2,0.1515,0.25,0.5224,6,56,62
2011-01-21,1,0,1,0,5,1,471,15,1,0.16,0.1212,0.26,0.4478,4,61,65
2011-01-21,1,0,1,0,5,1,472,16,1,0.16,0.1364,0.26,0.3582,0,97,97
2011-01-21,1,0,1,0,5,1,473,17,1,0.14,0.1212,0.28,0.3582,10,151,161
2011-01-21,1,0,1,0,5,1,474,18,1,0.12,0.1212,0.3,0.2537,1,119,120
2011-01-21,1,0,1,0,5,1,475,19,1,0.12,0.1061,0.3,0.3284,3,93,96
2011-01-21,1,0,1,0,5,1,476,20,1,0.1,0.0758,0.33,0.4179,1,52,53
2011-01-21,1,0,1,0,5,1,477,21,1,0.08,0.0758,0.38,0.2836,0,41,41
2011-01-21,1,0,1,0,5,1,478,22,1,0.06,0.0303,0.41,0.3881,1,33,34
2011-01-21,1,0,1,0,5,1,479,23,1,0.06,0.0455,0.38,0.3284,0,27,27
2011-01-22,1,0,1,0,6,0,480,0,1,0.04,0.0303,0.45,0.2537,0,13,13
2011-01-22,1,0,1,0,6,0,481,1,2,0.04,0.0,0.41,0.3881,3,9,12
2011-01-22,1,0,1,0,6,0,482,2,2,0.04,0.0303,0.41,0.2537,0,11,11
2011-01-22,1,0,1,0,6,0,483,3,2,0.04,0.0303,0.41,0.2836,1,6,7
2011-01-22,1,0,1,0,6,0,484,4,2,0.02,0.0152,0.48,0.2985,0,3,3
2011-01-22,1,0,1,0,6,0,485,6,2,0.02,0.0303,0.44,0.2239,0,2,2
2011-01-22,1,0,1,0,6,0,486,7,1,0.02,0.0152,0.44,0.2836,0,8,8
2011-01-22,1,0,1,0,6,0,487,8,1,0.02,0.0,0.44,0.3284,1,26,27
2011-01-22,1,0,1,0,6,0,488,9,1,0.04,0.0303,0.41,0.2537,3,37,40
2011-01-22,1,0,1,0,6,0,489,10,2,0.04,0.0606,0.41,0.1642,3,50,53
2011-01-22,1,0,1,0,6,0,490,11,2,0.06,0.0758,0.38,0.1343,4,59,63
2011-01-22,1,0,1,0,6,0,491,12,2,0.06,0.1061,0.38,0.1045,10,60,70
2011-01-22,1,0,1,0,6,0,492,13,1,0.08,0.1667,0.35,0.0,12,72,84
2011-01-22,1,0,1,0,6,0,493,14,1,0.1,0.1364,0.33,0.1045,11,64,75
2011-01-22,1,0,1,0,6,0,494,15,1,0.12,0.1515,0.28,0.0,10,93,103
2011-01-22,1,0,1,0,6,0,495,16,1,0.12,0.1364,0.28,0.194,11,72,83
2011-01-22,1,0,1,0,6,0,496,17,1,0.12,0.197,0.28,0.0,8,59,67
2011-01-22,1,0,1,0,6,0,497,18,1,0.08,0.0909,0.35,0.194,0,54,54
2011-01-22,1,0,1,0,6,0,498,19,1,0.08,0.1061,0.35,0.1343,6,53,59
2011-01-22,1,0,1,0,6,0,499,20,1,0.06,0.0758,0.45,0.1642,1,44,45
2011-01-22,1,0,1,0,6,0,500,21,1,0.06,0.1061,0.41,0.0896,0,39,39
2011-01-22,1,0,1,0,6,0,501,22,1,0.06,0.1515,0.49,0.0,7,23,30
2011-01-22,1,0,1,0,6,0,502,23,1,0.04,0.0758,0.57,0.1045,2,31,33
2011-01-23,1,0,1,0,0,0,503,0,1,0.04,0.0758,0.57,0.1045,2,20,22
2011-01-23,1,0,1,0,0,0,504,1,1,0.04,0.0758,0.57,0.1045,1,12,13
2011-01-23,1,0,1,0,0,0,505,2,1,0.02,0.0606,0.62,0.1343,3,15,18
2011-01-23,1,0,1,0,0,0,506,3,1,0.02,0.0606,0.62,0.1343,1,4,5
2011-01-23,1,0,1,0,0,0,507,5,2,0.04,0.0758,0.57,0.1045,0,3,3
2011-01-23,1,0,1,0,0,0,508,6,2,0.04,0.0758,0.57,0.1045,0,1,1
2011-01-23,1,0,1,0,0,0,509,7,1,0.08,0.1061,0.58,0.1642,1,1,2
2011-01-23,1,0,1,0,0,0,510,8,1,0.06,0.0758,0.62,0.1642,2,17,19
2011-01-23,1,0,1,0,0,0,511,9,1,0.1,0.0758,0.54,0.3582,3,25,28
2011-01-23,1,0,1,0,0,0,512,10,1,0.14,0.1061,0.46,0.3881,7,51,58
2011-01-23,1,0,1,0,0,0,513,11,1,0.14,0.1364,0.43,0.2239,22,77,99
2011-01-23,1,0,1,0,0,0,514,12,1,0.16,0.1212,0.37,0.4627,24,92,116
2011-01-23,1,0,1,0,0,0,515,13,1,0.14,0.1061,0.33,0.3881,12,75,87
2011-01-23,1,0,1,0,0,0,516,14,1,0.16,0.1364,0.28,0.3582,17,93,110
2011-01-23,1,0,1,0,0,0,517,15,1,0.16,0.1364,0.28,0.3582,13,64,77
2011-01-23,1,0,1,0,0,0,518,16,1,0.16,0.1364,0.26,0.3284,9,56,65
2011-01-23,1,0,1,0,0,0,519,17,1,0.14,0.1061,0.26,0.3881,5,50,55
2011-01-23,1,0,1,0,0,0,520,18,1,0.12,0.1212,0.3,0.2537,5,44,49
2011-01-23,1,0,1,0,0,0,521,19,1,0.12,0.1212,0.3,0.2836,5,45,50
2011-01-23,1,0,1,0,0,0,522,20,1,0.1,0.1061,0.36,0.2537,4,31,35
2011-01-23,1,0,1,0,0,0,523,21,1,0.1,0.1061,0.36,0.194,5,20,25
2011-01-23,1,0,1,0,0,0,524,22,1,0.08,0.0909,0.38,0.194,5,23,28
2011-01-23,1,0,1,0,0,0,525,23,1,0.06,0.0606,0.41,0.2239,4,17,21
2011-01-24,1,0,1,0,1,1,526,0,1,0.06,0.0606,0.41,0.194,0,7,7
2011-01-24,1,0,1,0,1,1,527,1,1,0.04,0.0455,0.45,0.194,0,1,1
2011-01-24,1,0,1,0,1,1,528,3,1,0.04,0.0303,0.45,0.2537,0,1,1
2011-01-24,1,0,1,0,1,1,529,4,1,0.02,0.0606,0.48,0.1343,0,1,1
2011-01-24,1,0,1,0,1,1,530,5,1,0.02,0.0606,0.48,0.1343,0,5,5
2011-01-24,1,0,1,0,1,1,531,6,1,0.02,0.0758,0.48,0.0896,0,15,15
2011-01-24,1,0,1,0,1,1,532,7,1,0.02,0.1212,0.48,0.0,5,79,84
2011-01-24,1,0,1,0,1,1,533,8,1,0.04,0.1364,0.49,0.0,6,171,177
2011-01-24,1,0,1,0,1,1,534,9,1,0.06,0.1515,0.41,0.0,4,98,102
2011-01-24,1,0,1,0,1,1,535,10,1,0.1,0.1364,0.42,0.0,6,34,40
2011-01-24,1,0,1,0,1,1,536,11,1,0.1,0.1212,0.46,0.1343,3,43,46
2011-01-24,1,0,1,0,1,1,537,12,2,0.12,0.1364,0.42,0.194,11,52,63
2011-01-24,1,0,1,0,1,1,538,13,2,0.14,0.1364,0.43,0.2239,6,54,60
2011-01-24,1,0,1,0,1,1,539,14,2,0.14,0.1364,0.46,0.2239,2,43,45
2011-01-24,1,0,1,0,1,1,540,15,1,0.16,0.1667,0.4,0.1642,7,50,57
2011-01-24,1,0,1,0,1,1,541,16,1,0.16,0.1515,0.47,0.2537,4,66,70
2011-01-24,1,0,1,0,1,1,542,17,1,0.14,0.1212,0.5,0.2537,6,178,184
2011-01-24,1,0,1,0,1,1,543,18,1,0.14,0.1364,0.59,0.194,8,145,153
2011-01-24,1,0,1,0,1,1,544,19,1,0.14,0.1515,0.54,0.1642,5,101,106
2011-01-24,1,0,1,0,1,1,545,20,1,0.14,0.1364,0.59,0.194,1,80,81
2011-01-24,1,0,1,0,1,1,546,21,1,0.14,0.1515,0.63,0.1642,6,53,59
2011-01-24,1,0,1,0,1,1,547,22,2,0.14,0.1364,0.63,0.2239,3,32,35
2011-01-24,1,0,1,0,1,1,548,23,2,0.16,0.1515,0.64,0.2537,3,21,24
2011-01-25,1,0,1,0,2,1,549,0,2,0.16,0.1364,0.69,0.2836,3,6,9
2011-01-25,1,0,1,0,2,1,550,1,2,0.16,0.1667,0.69,0.1642,0,5,5
2011-01-25,1,0,1,0,2,1,551,2,1,0.16,0.1515,0.69,0.2239,0,2,2
2011-01-25,1,0,1,0,2,1,552,4,1,0.14,0.1667,0.74,0.1045,0,1,1
2011-01-25,1,0,1,0,2,1,553,5,1,0.14,0.1364,0.74,0.2239,0,9,9
2011-01-25,1,0,1,0,2,1,554,6,1,0.16,0.1818,0.74,0.1045,1,35,36
2011-01-25,1,0,1,0,2,1,555,7,1,0.16,0.1515,0.74,0.2239,5,103,108
2011-01-25,1,0,1,0,2,1,556,8,2,0.16,0.1818,0.74,0.1343,5,233,238
2011-01-25,1,0,1,0,2,1,557,9,2,0.2,0.2273,0.64,0.0896,10,134,144
2011-01-25,1,0,1,0,2,1,558,10,2,0.22,0.2424,0.6,0.1045,6,49,55
2011-01-25,1,0,1,0,2,1,559,11,2,0.24,0.2424,0.6,0.1343,6,55,61
2011-01-25,1,0,1,0,2,1,560,12,2,0.26,0.2879,0.56,0.0896,21,85,106
2011-01-25,1,0,1,0,2,1,561,13,2,0.26,0.2727,0.56,0.1343,21,72,93
2011-01-25,1,0,1,0,2,1,562,14,2,0.3,0.3333,0.45,0.0,11,57,68
2011-01-25,1,0,1,0,2,1,563,15,2,0.32,0.3485,0.42,0.0,21,63,84
2011-01-25,1,0,1,0,2,1,564,16,2,0.32,0.3485,0.42,0.0,14,102,116
2011-01-25,1,0,1,0,2,1,565,17,1,0.3,0.3333,0.45,0.0,14,208,222
2011-01-25,1,0,1,0,2,1,566,18,2,0.3,0.3182,0.49,0.0896,7,218,225
2011-01-25,1,0,1,0,2,1,567,19,2,0.26,0.2576,0.65,0.1642,13,133,146
2011-01-25,1,0,1,0,2,1,568,20,1,0.24,0.2273,0.65,0.194,16,103,119
2011-01-25,1,0,1,0,2,1,569,21,1,0.24,0.2273,0.65,0.194,5,40,45
2011-01-25,1,0,1,0,2,1,570,22,1,0.22,0.2273,0.64,0.1642,4,49,53
